timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2019-12-31 16:00:00,7195.00000000,7225.62000000,7145.01000000,7173.32,4657.97254300,1577822399999,33441599.81960844,46046,2161.59110300,15520451.66291961,0
2019-12-31 20:00:00,7173.75000000,7208.41000000,7165.10000000,7195.23,2091.72017600,1577836799999,15032938.06298061,29738,1010.62811400,7263338.98247078,0
2020-01-01 00:00:00,7195.24000000,7245.00000000,7175.46000000,7225.01,2833.74918000,1577851199999,20445895.80179560,32476,1548.86561900,11176594.41972043,0
2020-01-01 04:00:00,7225.00000000,7236.27000000,7199.11000000,7209.83,2061.29505100,1577865599999,14890182.27509305,29991,1049.71123600,7582850.37593562,0
2020-01-01 08:00:00,7209.83000000,7237.73000000,7180.00000000,7197.2,3166.65436100,1577879999999,22807318.59055887,33507,1562.34431400,11253695.89627296,0
2020-01-01 12:00:00,7197.20000000,7255.00000000,7196.15000000,7234.19,3492.53745900,1577894399999,25235559.66071409,36549,2086.27911900,15076709.32825345,0
2020-01-01 16:00:00,7234.20000000,7249.99000000,7214.00000000,7229.48,2980.58329100,1577908799999,21561774.16981082,32877,1673.06059400,12104158.06723686,0
2020-01-01 20:00:00,7229.48000000,7242.98000000,7175.15000000,7200.85,2257.56882300,1577923199999,16273721.61808985,28610,1026.69465300,7403777.12491502,0
2020-01-02 00:00:00,7200.77000000,7212.50000000,7120.37000000,7129.61,3739.35483200,1577937599999,26789555.88832981,41321,1739.23444300,12463103.02396427,0
2020-01-02 04:00:00,7129.25000000,7161.00000000,7105.00000000,7110.57,4057.96135500,1577951999999,28945573.83354037,40753,1814.54172000,12944586.90214649,0
2020-01-02 08:00:00,7110.98000000,7180.00000000,7109.11000000,7139.79,4162.20301000,1577966399999,29771688.32422764,41502,2122.93353800,15185516.04679916,0
2020-01-02 12:00:00,7139.73000000,7163.40000000,7107.43000000,7130.98,4179.04183300,1577980799999,29821656.36588822,41933,1929.32310500,13771352.26269946,0
2020-01-02 16:00:00,7130.37000000,7146.85000000,6924.74000000,6983.27,12699.02823300,1577995199999,88967851.70900555,101577,5985.88601100,41902588.27541364,0
2020-01-02 20:00:00,6982.63000000,6985.00000000,6941.27000000,6965.71,3113.89466900,1578009599999,21686015.18014871,35581,1549.69252300,10793682.56704162,0
2020-01-03 00:00:00,6965.49000000,6966.80000000,6871.04000000,6952.04,7625.89678800,1578023999999,52836314.59680640,63802,3610.62128600,25022824.34185555,0
2020-01-03 04:00:00,6952.04000000,7264.71000000,6948.64000000,7203.21,17397.30470600,1578038399999,124698016.58708977,112960,9381.14118100,67265606.05929410,0
2020-01-03 08:00:00,7202.28000000,7371.92000000,7202.28000000,7340.46,15196.88502100,1578052799999,110976530.27168470,115788,7829.59847600,57190407.72452470,0
2020-01-03 12:00:00,7340.46000000,7380.00000000,7229.30000000,7320.18,10578.98552900,1578067199999,77205179.37214706,82061,5477.11560500,39987752.67539163,0
2020-01-03 16:00:00,7320.17000000,7405.00000000,7280.00000000,7343.08,11735.08447700,1578081599999,86285226.37848328,86220,6096.29414400,44839145.24004635,0
2020-01-03 20:00:00,7343.62000000,7361.00000000,7260.01000000,7344.96,5894.34393000,1578095999999,43097315.75582422,59023,3200.72558100,23407377.81061626,0
2020-01-04 00:00:00,7345.00000000,7350.00000000,7280.85000000,7333.11,3693.78483500,1578110399999,27020741.04698006,40064,1869.49499700,13677299.23559031,0
2020-01-04 04:00:00,7333.14000000,7369.28000000,7312.65000000,7348.11,4519.54989100,1578124799999,33194990.95123276,41378,2399.91059700,17626716.73224263,0
2020-01-04 08:00:00,7348.04000000,7369.63000000,7302.10000000,7336.45,5684.86006500,1578139199999,41742234.41284417,46855,3133.34019300,23009073.35286105,0
2020-01-04 12:00:00,7336.75000000,7339.58000000,7291.00000000,7318.99,4424.83328600,1578153599999,32360609.80976774,43428,2557.99174400,18708712.94251706,0
2020-01-04 16:00:00,7318.98000000,7404.00000000,7272.21000000,7334.83,8358.35610800,1578167999999,61270034.59402405,68263,4590.65141400,33660335.83118941,0
2020-01-04 20:00:00,7334.89000000,7367.31000000,7310.67000000,7354.11,3306.59079200,1578182399999,24285630.12509933,39382,1817.99330300,13352973.62967119,0
2020-01-05 00:00:00,7354.19000000,7482.87000000,7354.11000000,7475.99,11311.44984600,1578196799999,84134360.45508217,82614,6254.11202800,46507627.70152020,0
2020-01-05 04:00:00,7476.00000000,7495.00000000,7437.40000000,7463.63,4866.90592800,1578211199999,36313085.05456346,41032,2487.11631200,18557703.36575589,0
2020-01-05 08:00:00,7463.64000000,7472.00000000,7400.00000000,7422.33,5665.07725800,1578225599999,42066779.49595185,47559,2881.11857000,21394399.72981228,0
2020-01-05 12:00:00,7422.27000000,7476.31000000,7415.00000000,7468.42,5088.90842500,1578239999999,37891340.46471982,52899,2507.17780700,18669683.15069357,0
2020-01-05 16:00:00,7467.91000000,7484.00000000,7421.77000000,7444.14,4847.77460900,1578254399999,36137911.69872611,48821,2407.66869300,17948340.58914090,0
2020-01-05 20:00:00,7444.71000000,7445.00000000,7318.00000000,7358.75,6550.96953800,1578268799999,48305206.62013280,56284,2918.17615400,21522339.85272790,0
2020-01-06 00:00:00,7357.64000000,7580.00000000,7346.76000000,7540.9,13578.25865600,1578283199999,101658114.43919881,90571,7253.70693800,54289384.54407606,0
2020-01-06 04:00:00,7540.90000000,7554.61000000,7496.00000000,7507.91,4822.71815500,1578297599999,36286039.59522891,44909,2533.85160500,19064450.20549535,0
2020-01-06 08:00:00,7508.18000000,7582.27000000,7507.39000000,7544.72,7827.32759300,1578311999999,59043380.07551334,71448,3633.64159100,27411971.60151161,0
2020-01-06 12:00:00,7544.72000000,7622.00000000,7465.44000000,7519.99,9210.89392400,1578326399999,69483827.30136426,74063,4670.26521200,35241618.51615729,0
2020-01-06 16:00:00,7519.05000000,7561.00000000,7509.43000000,7539.9,4503.57387900,1578340799999,33952019.92891205,49375,2232.93587100,16834450.14706498,0
2020-01-06 20:00:00,7539.74000000,7795.34000000,7534.90000000,7758.0,14692.92310900,1578355199999,112907099.88583182,119571,8529.36655300,65569735.64511935,0
2020-01-07 00:00:00,7758.90000000,8000.00000000,7758.29000000,7894.9,20969.43657800,1578369599999,165663512.44546847,141563,10994.80158800,86860460.79115781,0
2020-01-07 04:00:00,7894.71000000,7905.50000000,7821.00000000,7883.37,7779.68916300,1578383999999,61185863.74728458,65526,4011.23170900,31547130.89564143,0
2020-01-07 08:00:00,7883.11000000,7965.00000000,7855.00000000,7895.14,8698.80149600,1578398399999,68727867.63769617,70273,4208.00042100,33243539.76607462,0
2020-01-07 12:00:00,7895.13000000,7915.77000000,7740.29000000,7764.59,13815.63926000,1578412799999,108226997.46997521,104490,6978.07391000,54670492.68089925,0
2020-01-07 16:00:00,7764.04000000,8137.00000000,7723.71000000,8073.69,23314.90438300,1578427199999,186138206.50837004,162221,11917.80602600,95153915.89210398,0
2020-01-07 20:00:00,8073.69000000,8207.68000000,7945.72000000,8145.28,16593.21378100,1578441599999,134260343.33416816,141242,8082.19789500,65391427.58805468,0
2020-01-08 00:00:00,8145.92000000,8455.00000000,8142.00000000,8300.34,29882.76757800,1578455999999,249278984.67629778,214439,15479.53026800,129153136.01438960,0
2020-01-08 04:00:00,8300.34000000,8377.00000000,8277.21000000,8297.26,9759.58652000,1578470399999,81284192.51276621,87286,4931.51603100,41072654.43231526,0
2020-01-08 08:00:00,8297.27000000,8370.00000000,8264.86000000,8332.47,9015.76602400,1578484799999,74999557.70908977,76520,4111.89180000,34207714.94893289,0
2020-01-08 12:00:00,8332.20000000,8418.61000000,8184.00000000,8305.97,20431.67321300,1578499199999,169790325.35318288,151217,10000.94594000,83137876.03471991,0
2020-01-08 16:00:00,8306.09000000,8335.79000000,7963.05000000,7963.35,26733.72217300,1578513599999,216783134.12664024,172979,12202.01663500,98958035.36003195,0
2020-01-08 20:00:00,7963.56000000,8125.57000000,7870.00000000,8055.98,16799.12713200,1578527999999,134274038.22652894,127934,8345.20884000,66754833.66414996,0
2020-01-09 00:00:00,8054.72000000,8055.96000000,7928.00000000,7954.72,9990.26035900,1578542399999,79727246.34863195,79104,4769.57859600,38060248.56371673,0
2020-01-09 04:00:00,7954.96000000,7978.31000000,7896.00000000,7949.84,7975.92084500,1578556799999,63346230.63580104,64304,4035.76346900,32050469.82658509,0
2020-01-09 08:00:00,7949.57000000,7955.83000000,7852.01000000,7878.56,9886.09173100,1578571199999,78063921.17944053,74225,4978.17214400,39320377.87803792,0
2020-01-09 12:00:00,7878.02000000,7945.00000000,7871.00000000,7907.05,8465.58572000,1578585599999,66923251.42375238,64484,4314.34102600,34107098.27152001,0
2020-01-09 16:00:00,7907.05000000,7957.48000000,7778.00000000,7917.54,13370.93087000,1578599999999,104825199.65085433,92762,6559.49637900,51435664.01454986,0
2020-01-09 20:00:00,7917.55000000,8000.00000000,7750.00000000,7817.76,14550.73030500,1578614399999,114372401.23639941,103921,6988.40760700,54925820.77999142,0
