fundingTime,symbol,fundingRate
2020-01-06 08:00:00.000,XRPUSDT,0.0001
2020-01-06 16:00:00.000,XRPUSDT,0.00487889
2020-01-07 00:00:00.000,XRPUSDT,0.00180851
2020-01-07 08:00:00.001,XRPUSDT,0.00075005
2020-01-07 16:00:00.000,XRPUSDT,0.00022266
2020-01-08 00:00:00.000,XRPUSDT,0.0001
2020-01-08 08:00:00.000,XRPUSDT,0.00139017
2020-01-08 16:00:00.001,XRPUSDT,0.00065731
2020-01-09 00:00:00.000,XRPUSDT,0.0001
2020-01-09 08:00:00.000,XRPUSDT,0.0001
2020-01-09 16:00:00.000,XRPUSDT,0.0001
2020-01-10 00:00:00.000,XRPUSDT,0.0001
2020-01-10 08:00:00.000,XRPUSDT,0.0001
2020-01-10 16:00:00.000,XRPUSDT,0.0001
2020-01-11 00:00:00.000,XRPUSDT,0.0001
2020-01-11 08:00:00.000,XRPUSDT,0.0001
2020-01-11 16:00:00.000,XRPUSDT,0.0001
2020-01-12 00:00:00.000,XRPUSDT,0.0001
2020-01-12 08:00:00.000,XRPUSDT,0.0001
2020-01-12 16:00:00.000,XRPUSDT,0.0001
2020-01-13 00:00:00.001,XRPUSDT,0.00022677
2020-01-13 08:00:00.000,XRPUSDT,0.0001
2020-01-13 16:00:00.000,XRPUSDT,0.0001
2020-01-14 00:00:00.000,XRPUSDT,0.00023193
2020-01-14 08:00:00.000,XRPUSDT,0.0001
2020-01-14 16:00:00.001,XRPUSDT,0.00058179
2020-01-15 00:00:00.000,XRPUSDT,0.00275417
2020-01-15 08:00:00.000,XRPUSDT,0.00181173
2020-01-15 16:00:00.000,XRPUSDT,0.00180187
2020-01-16 00:00:00.000,XRPUSDT,0.00109311
2020-01-16 08:00:00.000,XRPUSDT,0.0001
2020-01-16 16:00:00.000,XRPUSDT,0.0001
2020-01-17 00:00:00.000,XRPUSDT,0.0001
2020-01-17 08:00:00.000,XRPUSDT,0.0001
2020-01-17 16:00:00.000,XRPUSDT,0.0001
2020-01-18 00:00:00.001,XRPUSDT,0.0001
2020-01-18 08:00:00.001,XRPUSDT,0.0001
2020-01-18 16:00:00.000,XRPUSDT,0.00033018
2020-01-19 00:00:00.000,XRPUSDT,0.00185072
2020-01-19 08:00:00.000,XRPUSDT,0.00164121
2020-01-19 16:00:00.000,XRPUSDT,0.00087585
2020-01-20 00:00:00.000,XRPUSDT,0.00049196
2020-01-20 08:00:00.000,XRPUSDT,0.0001
2020-01-20 16:00:00.000,XRPUSDT,0.0001
2020-01-21 00:00:00.000,XRPUSDT,0.0001
2020-01-21 08:00:00.000,XRPUSDT,0.0001
2020-01-21 16:00:00.000,XRPUSDT,0.00034253
2020-01-22 00:00:00.000,XRPUSDT,0.00017282
2020-01-22 08:00:00.001,XRPUSDT,0.00013911
2020-01-22 16:00:00.000,XRPUSDT,0.0001
2020-01-23 00:00:00.000,XRPUSDT,0.00042104
2020-01-23 08:00:00.000,XRPUSDT,0.00029574
2020-01-23 16:00:00.000,XRPUSDT,0.0001
2020-01-24 00:00:00.000,XRPUSDT,0.0001
