fundingTime,symbol,fundingRate
2020-01-17 08:00:00.000,LINKUSDT,0.0001
2020-01-17 16:00:00.000,LINKUSDT,0.00409343
2020-01-18 00:00:00.001,LINKUSDT,0.00167371
2020-01-18 08:00:00.001,LINKUSDT,0.00038697
2020-01-18 16:00:00.000,LINKUSDT,0.0001
2020-01-19 00:00:00.000,LINKUSDT,0.0001
2020-01-19 08:00:00.000,LINKUSDT,0.0001
2020-01-19 16:00:00.000,LINKUSDT,0.00024236
2020-01-20 00:00:00.000,LINKUSDT,0.0001
2020-01-20 08:00:00.000,LINKUSDT,0.0001
2020-01-20 16:00:00.000,LINKUSDT,0.0001
2020-01-21 00:00:00.000,LINKUSDT,0.0001
2020-01-21 08:00:00.000,LINKUSDT,0.0001
2020-01-21 16:00:00.000,LINKUSDT,0.0
2020-01-22 00:00:00.000,LINKUSDT,0.0
2020-01-22 08:00:00.001,LINKUSDT,0.0
2020-01-22 16:00:00.000,LINKUSDT,0.0
2020-01-23 00:00:00.000,LINKUSDT,0.00143734
2020-01-23 08:00:00.000,LINKUSDT,0.00371786
2020-01-23 16:00:00.000,LINKUSDT,0.00221705
2020-01-24 00:00:00.000,LINKUSDT,0.00155528
2020-01-24 08:00:00.000,LINKUSDT,0.00037708
2020-01-24 16:00:00.001,LINKUSDT,0.0
2020-01-25 00:00:00.000,LINKUSDT,0.0
2020-01-25 08:00:00.000,LINKUSDT,0.0
2020-01-25 16:00:00.001,LINKUSDT,0.00298262
2020-01-26 00:00:00.000,LINKUSDT,0.00135796
2020-01-26 08:00:00.000,LINKUSDT,0.00025309
2020-01-26 16:00:00.000,LINKUSDT,0.0
2020-01-27 00:00:00.000,LINKUSDT,0.0
2020-01-27 08:00:00.001,LINKUSDT,0.0
2020-01-27 16:00:00.000,LINKUSDT,0.0
2020-01-28 00:00:00.000,LINKUSDT,0.0
2020-01-28 08:00:00.000,LINKUSDT,0.0
2020-01-28 16:00:00.000,LINKUSDT,0.0
2020-01-29 00:00:00.001,LINKUSDT,0.00010548
2020-01-29 08:00:00.000,LINKUSDT,0.00219522
2020-01-29 16:00:00.002,LINKUSDT,0.00061622
2020-01-30 00:00:00.000,LINKUSDT,0.0
2020-01-30 08:00:00.000,LINKUSDT,0.00047883
2020-01-30 16:00:00.000,LINKUSDT,0.0
2020-01-31 00:00:00.000,LINKUSDT,0.0
2020-01-31 08:00:00.000,LINKUSDT,0.00054312
2020-01-31 16:00:00.000,LINKUSDT,0.00245159
2020-02-01 00:00:00.000,LINKUSDT,0.00108462
2020-02-01 08:00:00.000,LINKUSDT,0.0017312
2020-02-01 16:00:00.000,LINKUSDT,0.00048394
2020-02-02 00:00:00.000,LINKUSDT,0.0
2020-02-02 08:00:00.000,LINKUSDT,0.0
2020-02-02 16:00:00.000,LINKUSDT,0.0
2020-02-03 00:00:00.000,LINKUSDT,0.00016181
2020-02-03 08:00:00.000,LINKUSDT,0.0
2020-02-03 16:00:00.000,LINKUSDT,0.0
2020-02-04 00:00:00.000,LINKUSDT,0.00023249
2020-02-04 08:00:00.001,LINKUSDT,0.00024878
2020-02-04 16:00:00.000,LINKUSDT,0.00078991
2020-02-05 00:00:00.002,LINKUSDT,0.00035389
2020-02-05 08:00:00.000,LINKUSDT,0.00019977
2020-02-05 16:00:00.000,LINKUSDT,7.234e-05
2020-02-06 00:00:00.000,LINKUSDT,0.00069867
2020-02-06 08:00:00.000,LINKUSDT,0.00106287
2020-02-06 16:00:00.000,LINKUSDT,0.00248768
2020-02-07 00:00:00.000,LINKUSDT,0.00236885
2020-02-07 08:00:00.000,LINKUSDT,0.00187824
2020-02-07 16:00:00.001,LINKUSDT,0.00019588
2020-02-08 00:00:00.000,LINKUSDT,0.0
2020-02-08 08:00:00.000,LINKUSDT,0.0
2020-02-08 16:00:00.000,LINKUSDT,0.0
2020-02-09 00:00:00.000,LINKUSDT,0.0
2020-02-09 08:00:00.000,LINKUSDT,0.00118945
2020-02-09 16:00:00.000,LINKUSDT,0.00314824
2020-02-10 00:00:00.000,LINKUSDT,0.00227184
2020-02-10 08:00:00.000,LINKUSDT,0.00181394
2020-02-10 16:00:00.009,LINKUSDT,0.00107746
2020-02-11 00:00:00.000,LINKUSDT,0.00095643
2020-02-11 08:00:00.000,LINKUSDT,0.00045756
2020-02-11 16:00:00.000,LINKUSDT,0.00017335
2020-02-12 00:00:00.000,LINKUSDT,0.00286768
2020-02-12 08:00:00.001,LINKUSDT,0.00321015
2020-02-12 16:00:00.000,LINKUSDT,0.00104156
2020-02-13 00:00:00.001,LINKUSDT,0.004444
2020-02-13 08:00:00.000,LINKUSDT,0.00352039
2020-02-13 16:00:00.000,LINKUSDT,0.00120184
2020-02-14 00:00:00.000,LINKUSDT,0.00155127
2020-02-14 08:00:00.000,LINKUSDT,0.00151322
2020-02-14 16:00:00.000,LINKUSDT,0.00055468
2020-02-15 00:00:00.000,LINKUSDT,0.00101008
2020-02-15 08:00:00.000,LINKUSDT,0.00052831
2020-02-15 16:00:00.000,LINKUSDT,0.00060642
2020-02-16 00:00:00.000,LINKUSDT,0.0
2020-02-16 08:00:00.000,LINKUSDT,0.0
2020-02-16 16:00:00.000,LINKUSDT,0.0
2020-02-17 00:00:00.000,LINKUSDT,-0.00071501
2020-02-17 08:00:00.000,LINKUSDT,0.0
2020-02-17 16:00:00.000,LINKUSDT,0.00069902
2020-02-18 00:00:00.000,LINKUSDT,0.00087201
2020-02-18 08:00:00.000,LINKUSDT,0.00046752
2020-02-18 16:00:00.000,LINKUSDT,0.00025794
2020-02-19 00:00:00.000,LINKUSDT,0.000355
2020-02-19 08:00:00.001,LINKUSDT,0.00167673
2020-02-19 08:00:00.001,LINKUSDT,0.00167673
2020-02-19 16:00:00.000,LINKUSDT,0.00179558
2020-02-20 00:00:00.004,LINKUSDT,0.00031796
2020-02-20 08:00:00.000,LINKUSDT,0.0
2020-02-20 16:00:00.000,LINKUSDT,0.0
2020-02-21 00:00:00.000,LINKUSDT,0.0
2020-02-21 08:00:00.000,LINKUSDT,0.0
2020-02-21 16:00:00.000,LINKUSDT,0.0
2020-02-22 00:00:00.000,LINKUSDT,0.0
2020-02-22 08:00:00.001,LINKUSDT,0.0
2020-02-22 16:00:00.000,LINKUSDT,0.0
2020-02-23 00:00:00.000,LINKUSDT,0.0
2020-02-23 08:00:00.000,LINKUSDT,0.0
2020-02-23 16:00:00.000,LINKUSDT,0.0
2020-02-24 00:00:00.015,LINKUSDT,6.393e-05
2020-02-24 08:00:00.000,LINKUSDT,0.00031602
2020-02-24 16:00:00.000,LINKUSDT,0.0
2020-02-25 00:00:00.001,LINKUSDT,0.0
2020-02-25 08:00:00.000,LINKUSDT,0.00013417
2020-02-25 16:00:00.001,LINKUSDT,0.0
2020-02-26 00:00:00.000,LINKUSDT,0.0
2020-02-26 08:00:00.001,LINKUSDT,0.0
2020-02-26 16:00:00.000,LINKUSDT,0.0
2020-02-27 00:00:00.001,LINKUSDT,-0.00015148
2020-02-27 08:00:00.001,LINKUSDT,0.0
2020-02-27 16:00:00.000,LINKUSDT,-0.00104881
2020-02-28 00:00:00.000,LINKUSDT,-0.00056683
2020-02-28 08:00:00.000,LINKUSDT,-1.78e-05
2020-02-28 16:00:00.000,LINKUSDT,0.0
2020-02-29 00:00:00.000,LINKUSDT,0.0
2020-02-29 08:00:00.000,LINKUSDT,-6.664e-05
2020-02-29 16:00:00.000,LINKUSDT,-0.00128714
2020-03-01 00:00:00.000,LINKUSDT,-0.00028419
2020-03-01 08:00:00.000,LINKUSDT,0.0
2020-03-01 16:00:00.001,LINKUSDT,0.0
2020-03-02 00:00:00.000,LINKUSDT,0.0
2020-03-02 08:00:00.000,LINKUSDT,-0.00103757
2020-03-02 16:00:00.004,LINKUSDT,-0.00339958
2020-03-03 00:00:00.000,LINKUSDT,-0.00215893
2020-03-03 08:00:00.003,LINKUSDT,-0.00038958
2020-03-03 16:00:00.000,LINKUSDT,0.0
2020-03-04 00:00:00.002,LINKUSDT,0.0
2020-03-04 08:00:00.000,LINKUSDT,0.0
2020-03-04 16:00:00.001,LINKUSDT,-0.00103559
2020-03-05 00:00:00.000,LINKUSDT,-0.0022364
2020-03-05 08:00:00.000,LINKUSDT,-0.00031444
2020-03-05 16:00:00.000,LINKUSDT,0.0
2020-03-06 00:00:00.003,LINKUSDT,0.0
2020-03-06 08:00:00.000,LINKUSDT,0.0
2020-03-06 16:00:00.000,LINKUSDT,0.0
2020-03-07 00:00:00.000,LINKUSDT,0.0
2020-03-07 08:00:00.001,LINKUSDT,0.0
2020-03-07 16:00:00.000,LINKUSDT,0.0
2020-03-08 00:00:00.001,LINKUSDT,0.0
2020-03-08 08:00:00.000,LINKUSDT,0.0
2020-03-08 16:00:00.006,LINKUSDT,0.0
2020-03-09 00:00:00.000,LINKUSDT,-0.00380973
2020-03-09 08:00:00.000,LINKUSDT,-0.00014454
2020-03-09 16:00:00.000,LINKUSDT,0.0
2020-03-10 00:00:00.000,LINKUSDT,0.0
2020-03-10 08:00:00.000,LINKUSDT,0.0
2020-03-10 16:00:00.000,LINKUSDT,-0.00149536
2020-03-11 00:00:00.001,LINKUSDT,-0.00091803
2020-03-11 08:00:00.000,LINKUSDT,-1.674e-05
2020-03-11 16:00:00.000,LINKUSDT,0.0
2020-03-12 00:00:00.001,LINKUSDT,0.0
2020-03-12 08:00:00.001,LINKUSDT,0.0
2020-03-12 16:00:00.000,LINKUSDT,-0.00225138
2020-03-13 00:00:00.000,LINKUSDT,-0.00108296
2020-03-13 08:00:00.000,LINKUSDT,-0.00032812
2020-03-13 16:00:00.002,LINKUSDT,-0.0002559
2020-03-14 00:00:00.000,LINKUSDT,-0.00029488
2020-03-14 08:00:00.001,LINKUSDT,-0.00076993
2020-03-14 16:00:00.000,LINKUSDT,-0.00101128
2020-03-15 00:00:00.000,LINKUSDT,-0.00037008
2020-03-15 08:00:00.000,LINKUSDT,-0.00086663
2020-03-15 16:00:00.001,LINKUSDT,-0.00063076
2020-03-16 00:00:00.000,LINKUSDT,-0.00013914
2020-03-16 08:00:00.000,LINKUSDT,-0.00059713
2020-03-16 16:00:00.001,LINKUSDT,-0.00167373
2020-03-17 00:00:00.000,LINKUSDT,-0.00023142
2020-03-17 08:00:00.000,LINKUSDT,-0.00023393
2020-03-17 16:00:00.000,LINKUSDT,-0.0007691
2020-03-18 00:00:00.000,LINKUSDT,-0.00192197
2020-03-18 08:00:00.000,LINKUSDT,-0.00213865
2020-03-18 16:00:00.000,LINKUSDT,-0.00034239
2020-03-19 00:00:00.000,LINKUSDT,0.0
2020-03-19 08:00:00.000,LINKUSDT,0.0
2020-03-19 16:00:00.000,LINKUSDT,-0.00010727
2020-03-20 00:00:00.000,LINKUSDT,0.0
2020-03-20 08:00:00.000,LINKUSDT,0.0
2020-03-20 16:00:00.000,LINKUSDT,0.0
2020-03-21 00:00:00.000,LINKUSDT,0.0
2020-03-21 08:00:00.000,LINKUSDT,0.0
2020-03-21 16:00:00.000,LINKUSDT,0.0
2020-03-22 00:00:00.000,LINKUSDT,0.0
2020-03-22 08:00:00.001,LINKUSDT,0.0
2020-03-22 16:00:00.000,LINKUSDT,0.0
2020-03-23 00:00:00.000,LINKUSDT,-0.00029747
2020-03-23 08:00:00.000,LINKUSDT,0.0
2020-03-23 08:00:00.000,LINKUSDT,0.0
2020-03-23 16:00:00.000,LINKUSDT,-0.0003556
2020-03-24 00:00:00.000,LINKUSDT,0.0
2020-03-24 08:00:00.000,LINKUSDT,0.0
2020-03-24 16:00:00.000,LINKUSDT,0.0
2020-03-25 00:00:00.000,LINKUSDT,0.0
2020-03-25 08:00:00.000,LINKUSDT,0.0
2020-03-25 16:00:00.001,LINKUSDT,0.0
2020-03-26 00:00:00.006,LINKUSDT,0.0
2020-03-26 08:00:00.002,LINKUSDT,0.0
2020-03-26 16:00:00.000,LINKUSDT,0.0
2020-03-27 00:00:00.000,LINKUSDT,0.0
2020-03-27 08:00:00.000,LINKUSDT,0.0
2020-03-27 16:00:00.000,LINKUSDT,0.0
2020-03-28 00:00:00.000,LINKUSDT,0.0
2020-03-28 08:00:00.000,LINKUSDT,0.0
2020-03-28 16:00:00.000,LINKUSDT,-0.00085164
2020-03-29 00:00:00.000,LINKUSDT,-0.00146773
