fundingTime,symbol,fundingRate
2020-01-26 08:00:00.000,LTCUSDT,0.0
2020-01-26 16:00:00.000,LTCUSDT,0.00047684
2020-01-27 00:00:00.000,LTCUSDT,0.00037236
2020-01-27 08:00:00.001,LTCUSDT,0.0
2020-01-27 16:00:00.000,LTCUSDT,0.0
2020-01-28 00:00:00.000,LTCUSDT,0.0
2020-01-28 08:00:00.000,LTCUSDT,0.0
2020-01-28 16:00:00.000,LTCUSDT,0.0
2020-01-29 00:00:00.001,LTCUSDT,0.00047398
2020-01-29 08:00:00.000,LTCUSDT,0.00031957
2020-01-29 16:00:00.002,LTCUSDT,0.00018885
2020-01-30 00:00:00.000,LTCUSDT,0.0006407
2020-01-30 08:00:00.000,LTCUSDT,0.00038925
2020-01-30 16:00:00.000,LTCUSDT,0.00020806
2020-01-31 00:00:00.000,LTCUSDT,0.00034859
2020-01-31 08:00:00.000,LTCUSDT,0.00043136
2020-01-31 16:00:00.000,LTCUSDT,0.00035987
2020-02-01 00:00:00.000,LTCUSDT,4.512e-05
2020-02-01 08:00:00.000,LTCUSDT,0.0
2020-02-01 16:00:00.000,LTCUSDT,0.0
2020-02-02 00:00:00.000,LTCUSDT,0.0
2020-02-02 08:00:00.000,LTCUSDT,0.00034305
2020-02-02 16:00:00.000,LTCUSDT,0.00024822
2020-02-03 00:00:00.000,LTCUSDT,0.00010603
2020-02-03 08:00:00.000,LTCUSDT,0.00026918
2020-02-03 16:00:00.000,LTCUSDT,0.00066319
2020-02-04 00:00:00.000,LTCUSDT,0.00033326
2020-02-04 08:00:00.001,LTCUSDT,0.00060785
2020-02-04 16:00:00.000,LTCUSDT,0.00091288
2020-02-05 00:00:00.002,LTCUSDT,0.0008389
2020-02-05 08:00:00.000,LTCUSDT,0.00058266
2020-02-05 16:00:00.000,LTCUSDT,0.00037833
2020-02-06 00:00:00.000,LTCUSDT,0.00062993
2020-02-06 08:00:00.000,LTCUSDT,0.00079581
2020-02-06 16:00:00.000,LTCUSDT,0.0003813
2020-02-07 00:00:00.000,LTCUSDT,0.00022691
2020-02-07 08:00:00.000,LTCUSDT,0.00044607
2020-02-07 16:00:00.001,LTCUSDT,0.00067636
2020-02-08 00:00:00.000,LTCUSDT,0.00067884
2020-02-08 08:00:00.000,LTCUSDT,0.00043124
2020-02-08 16:00:00.000,LTCUSDT,0.00060968
2020-02-09 00:00:00.000,LTCUSDT,0.00084067
2020-02-09 08:00:00.000,LTCUSDT,0.00085242
2020-02-09 16:00:00.000,LTCUSDT,0.00137143
2020-02-10 00:00:00.000,LTCUSDT,0.0010755
2020-02-10 08:00:00.000,LTCUSDT,0.00124711
2020-02-10 16:00:00.009,LTCUSDT,0.00257734
2020-02-11 00:00:00.000,LTCUSDT,0.00114991
2020-02-11 08:00:00.000,LTCUSDT,0.00071154
2020-02-11 08:00:00.000,LTCUSDT,0.00071154
2020-02-11 16:00:00.000,LTCUSDT,0.00089628
2020-02-12 00:00:00.000,LTCUSDT,0.00261646
2020-02-12 08:00:00.001,LTCUSDT,0.00380638
2020-02-12 16:00:00.000,LTCUSDT,0.00177824
2020-02-13 00:00:00.001,LTCUSDT,0.00186684
2020-02-13 08:00:00.000,LTCUSDT,0.00208011
2020-02-13 16:00:00.000,LTCUSDT,0.001212
2020-02-14 00:00:00.000,LTCUSDT,0.00111041
2020-02-14 08:00:00.000,LTCUSDT,0.00137557
2020-02-14 16:00:00.000,LTCUSDT,0.00112572
2020-02-15 00:00:00.000,LTCUSDT,0.00232886
2020-02-15 08:00:00.000,LTCUSDT,0.0011933
2020-02-15 16:00:00.000,LTCUSDT,0.00156575
2020-02-16 00:00:00.000,LTCUSDT,0.00077213
2020-02-16 08:00:00.000,LTCUSDT,0.00059134
2020-02-16 16:00:00.000,LTCUSDT,0.00044673
2020-02-17 00:00:00.000,LTCUSDT,0.00012864
2020-02-17 08:00:00.000,LTCUSDT,0.00042877
2020-02-17 16:00:00.000,LTCUSDT,0.00087128
2020-02-18 00:00:00.000,LTCUSDT,0.00089338
2020-02-18 08:00:00.000,LTCUSDT,0.00075242
2020-02-18 16:00:00.000,LTCUSDT,0.00040888
2020-02-19 00:00:00.000,LTCUSDT,0.00035974
2020-02-19 08:00:00.001,LTCUSDT,0.00114557
2020-02-19 16:00:00.000,LTCUSDT,0.00100893
2020-02-20 00:00:00.004,LTCUSDT,0.00044646
2020-02-20 08:00:00.000,LTCUSDT,0.00010345
2020-02-20 16:00:00.000,LTCUSDT,0.00023802
2020-02-21 00:00:00.000,LTCUSDT,6.182e-05
2020-02-21 08:00:00.000,LTCUSDT,0.0
2020-02-21 16:00:00.000,LTCUSDT,7.988e-05
2020-02-22 00:00:00.000,LTCUSDT,0.0002174
2020-02-22 08:00:00.001,LTCUSDT,0.0
2020-02-22 16:00:00.000,LTCUSDT,0.0
2020-02-23 00:00:00.000,LTCUSDT,0.0
2020-02-23 08:00:00.000,LTCUSDT,0.0
2020-02-23 16:00:00.000,LTCUSDT,0.0
2020-02-24 00:00:00.015,LTCUSDT,1.369e-05
2020-02-24 08:00:00.000,LTCUSDT,0.00074132
2020-02-24 16:00:00.000,LTCUSDT,0.0005468
2020-02-25 00:00:00.001,LTCUSDT,0.00036702
2020-02-25 08:00:00.000,LTCUSDT,0.00027615
2020-02-25 16:00:00.001,LTCUSDT,0.00051432
2020-02-26 00:00:00.000,LTCUSDT,0.00021345
2020-02-26 08:00:00.001,LTCUSDT,1.3e-05
2020-02-26 16:00:00.000,LTCUSDT,0.00014046
2020-02-27 00:00:00.001,LTCUSDT,0.0
2020-02-27 08:00:00.001,LTCUSDT,0.0
2020-02-27 16:00:00.000,LTCUSDT,0.0
2020-02-28 00:00:00.000,LTCUSDT,0.00017859
2020-02-28 08:00:00.000,LTCUSDT,0.00024069
2020-02-28 16:00:00.000,LTCUSDT,0.0
2020-02-29 00:00:00.000,LTCUSDT,1.03e-05
2020-02-29 08:00:00.000,LTCUSDT,0.00019322
2020-02-29 16:00:00.000,LTCUSDT,0.0001945
2020-03-01 00:00:00.000,LTCUSDT,7.028e-05
2020-03-01 08:00:00.000,LTCUSDT,5.268e-05
2020-03-01 16:00:00.001,LTCUSDT,0.00064455
2020-03-02 00:00:00.000,LTCUSDT,8.34e-05
2020-03-02 08:00:00.000,LTCUSDT,0.00027295
2020-03-02 16:00:00.004,LTCUSDT,0.00019238
2020-03-03 00:00:00.000,LTCUSDT,0.00018696
2020-03-03 08:00:00.003,LTCUSDT,0.00017006
2020-03-03 16:00:00.000,LTCUSDT,0.00011977
2020-03-04 00:00:00.002,LTCUSDT,7.458e-05
2020-03-04 08:00:00.000,LTCUSDT,0.00033646
2020-03-04 16:00:00.001,LTCUSDT,0.00030938
2020-03-05 00:00:00.000,LTCUSDT,7.628e-05
2020-03-05 08:00:00.000,LTCUSDT,0.00036266
2020-03-05 16:00:00.000,LTCUSDT,0.0004417
2020-03-06 00:00:00.003,LTCUSDT,0.00018252
2020-03-06 08:00:00.000,LTCUSDT,0.00046643
2020-03-06 16:00:00.000,LTCUSDT,0.0004599
2020-03-07 00:00:00.000,LTCUSDT,0.00051075
2020-03-07 08:00:00.001,LTCUSDT,0.00047273
2020-03-07 16:00:00.000,LTCUSDT,0.00055764
2020-03-08 00:00:00.001,LTCUSDT,0.00028872
2020-03-08 08:00:00.000,LTCUSDT,0.00031618
2020-03-08 16:00:00.006,LTCUSDT,0.00026588
2020-03-09 00:00:00.000,LTCUSDT,0.0
2020-03-09 08:00:00.000,LTCUSDT,0.0
2020-03-09 16:00:00.000,LTCUSDT,0.00018345
2020-03-10 00:00:00.000,LTCUSDT,8.665e-05
2020-03-10 08:00:00.000,LTCUSDT,0.0
2020-03-10 16:00:00.000,LTCUSDT,0.0
2020-03-11 00:00:00.001,LTCUSDT,0.0
2020-03-11 08:00:00.000,LTCUSDT,7.912e-05
2020-03-11 16:00:00.000,LTCUSDT,0.0001876
2020-03-12 00:00:00.001,LTCUSDT,0.0
2020-03-12 08:00:00.001,LTCUSDT,0.00036905
2020-03-12 16:00:00.000,LTCUSDT,-0.00029357
2020-03-13 00:00:00.000,LTCUSDT,0.0
2020-03-13 08:00:00.000,LTCUSDT,-0.0012021
2020-03-13 16:00:00.002,LTCUSDT,-0.00200203
2020-03-14 00:00:00.000,LTCUSDT,-2.385e-05
2020-03-14 08:00:00.001,LTCUSDT,0.0
2020-03-14 16:00:00.000,LTCUSDT,0.0
2020-03-15 00:00:00.000,LTCUSDT,0.0
2020-03-15 08:00:00.000,LTCUSDT,0.0
2020-03-15 08:00:00.000,LTCUSDT,0.0
2020-03-15 16:00:00.001,LTCUSDT,0.0
2020-03-16 00:00:00.000,LTCUSDT,0.0
2020-03-16 08:00:00.000,LTCUSDT,0.0
2020-03-16 16:00:00.001,LTCUSDT,0.0
2020-03-17 00:00:00.000,LTCUSDT,0.0
2020-03-17 08:00:00.000,LTCUSDT,0.0
2020-03-17 16:00:00.000,LTCUSDT,0.0
2020-03-18 00:00:00.000,LTCUSDT,0.0
2020-03-18 08:00:00.000,LTCUSDT,-0.00020393
2020-03-18 16:00:00.000,LTCUSDT,-5.92e-06
2020-03-19 00:00:00.000,LTCUSDT,0.0
2020-03-19 08:00:00.000,LTCUSDT,0.0
2020-03-19 16:00:00.000,LTCUSDT,0.0
2020-03-20 00:00:00.000,LTCUSDT,0.0
2020-03-20 08:00:00.000,LTCUSDT,0.0
2020-03-20 16:00:00.000,LTCUSDT,0.0
2020-03-21 00:00:00.000,LTCUSDT,0.0
2020-03-21 08:00:00.000,LTCUSDT,0.0
2020-03-21 16:00:00.000,LTCUSDT,0.0
2020-03-22 00:00:00.000,LTCUSDT,0.0
2020-03-22 08:00:00.001,LTCUSDT,0.0
2020-03-22 16:00:00.000,LTCUSDT,0.0
2020-03-23 00:00:00.000,LTCUSDT,0.0
2020-03-23 08:00:00.000,LTCUSDT,0.0
2020-03-23 16:00:00.000,LTCUSDT,1.405e-05
2020-03-24 00:00:00.000,LTCUSDT,3.143e-05
2020-03-24 08:00:00.000,LTCUSDT,0.00015391
2020-03-24 16:00:00.000,LTCUSDT,2.556e-05
2020-03-25 00:00:00.000,LTCUSDT,0.00024735
2020-03-25 08:00:00.000,LTCUSDT,0.00013691
2020-03-25 16:00:00.001,LTCUSDT,1.324e-05
2020-03-26 00:00:00.006,LTCUSDT,0.0
2020-03-26 08:00:00.002,LTCUSDT,1.078e-05
2020-03-26 16:00:00.000,LTCUSDT,0.0
2020-03-27 00:00:00.000,LTCUSDT,1.128e-05
2020-03-27 08:00:00.000,LTCUSDT,0.0
2020-03-27 16:00:00.000,LTCUSDT,0.0
2020-03-28 00:00:00.000,LTCUSDT,0.0
2020-03-28 08:00:00.000,LTCUSDT,0.0
2020-03-28 16:00:00.000,LTCUSDT,0.0
2020-03-29 00:00:00.000,LTCUSDT,0.0
2020-03-29 08:00:00.001,LTCUSDT,0.0
2020-03-29 16:00:00.000,LTCUSDT,0.0
2020-03-30 00:00:00.000,LTCUSDT,0.0
2020-03-30 08:00:00.000,LTCUSDT,0.0
2020-03-30 16:00:00.000,LTCUSDT,0.00016172
2020-03-31 00:00:00.000,LTCUSDT,0.0
2020-03-31 08:00:00.001,LTCUSDT,0.0
2020-03-31 16:00:00.001,LTCUSDT,0.0
2020-04-01 00:00:00.002,LTCUSDT,0.00012329
2020-04-01 08:00:00.000,LTCUSDT,0.0
2020-04-01 16:00:00.001,LTCUSDT,0.0
2020-04-02 00:00:00.000,LTCUSDT,0.0
2020-04-02 08:00:00.000,LTCUSDT,0.0
2020-04-02 16:00:00.000,LTCUSDT,0.0
2020-04-03 00:00:00.000,LTCUSDT,0.00020405
2020-04-03 08:00:00.000,LTCUSDT,0.00023227
2020-04-03 16:00:00.000,LTCUSDT,0.0
2020-04-04 00:00:00.000,LTCUSDT,0.0
2020-04-04 08:00:00.000,LTCUSDT,0.0
2020-04-04 16:00:00.000,LTCUSDT,0.0
2020-04-05 00:00:00.001,LTCUSDT,0.0
2020-04-05 08:00:00.000,LTCUSDT,0.0003213
2020-04-05 16:00:00.000,LTCUSDT,7.853e-05
2020-04-06 00:00:00.000,LTCUSDT,0.0
2020-04-06 08:00:00.000,LTCUSDT,0.0
2020-04-06 16:00:00.000,LTCUSDT,2.064e-05
2020-04-07 00:00:00.000,LTCUSDT,0.00030828
2020-04-07 08:00:00.000,LTCUSDT,0.00029502
2020-04-07 16:00:00.000,LTCUSDT,8.266e-05
2020-04-08 00:00:00.000,LTCUSDT,6.106e-05
2020-04-08 08:00:00.000,LTCUSDT,7.861e-05
2020-04-08 16:00:00.000,LTCUSDT,0.00017487
2020-04-09 00:00:00.000,LTCUSDT,0.00041157
2020-04-09 08:00:00.001,LTCUSDT,0.0001252
2020-04-09 16:00:00.000,LTCUSDT,1.419e-05
2020-04-10 00:00:00.001,LTCUSDT,0.0
2020-04-10 08:00:00.000,LTCUSDT,0.0
2020-04-10 16:00:00.000,LTCUSDT,0.0
2020-04-11 00:00:00.000,LTCUSDT,0.0
2020-04-11 08:00:00.000,LTCUSDT,0.0
2020-04-11 16:00:00.000,LTCUSDT,0.0
2020-04-12 00:00:00.000,LTCUSDT,0.0
2020-04-12 08:00:00.006,LTCUSDT,0.0
2020-04-12 16:00:00.001,LTCUSDT,0.0
2020-04-13 00:00:00.001,LTCUSDT,0.0
2020-04-13 08:00:00.000,LTCUSDT,0.0
2020-04-13 16:00:00.000,LTCUSDT,0.0
2020-04-14 00:00:00.000,LTCUSDT,0.0
2020-04-14 08:00:00.000,LTCUSDT,0.0
2020-04-14 16:00:00.000,LTCUSDT,0.0
2020-04-15 00:00:00.000,LTCUSDT,0.0
2020-04-15 08:00:00.000,LTCUSDT,0.0
2020-04-15 16:00:00.000,LTCUSDT,0.0
2020-04-16 00:00:00.000,LTCUSDT,0.0
2020-04-16 08:00:00.000,LTCUSDT,0.0
2020-04-16 16:00:00.000,LTCUSDT,0.0
2020-04-17 00:00:00.000,LTCUSDT,0.0
2020-04-17 08:00:00.000,LTCUSDT,0.0
2020-04-17 08:00:00.000,LTCUSDT,0.0
2020-04-17 16:00:00.000,LTCUSDT,0.0
2020-04-18 00:00:00.000,LTCUSDT,0.0
2020-04-18 08:00:00.000,LTCUSDT,0.0
2020-04-18 16:00:00.000,LTCUSDT,0.0
2020-04-19 00:00:00.000,LTCUSDT,0.0
2020-04-19 08:00:00.000,LTCUSDT,0.0
2020-04-19 16:00:00.000,LTCUSDT,0.0
2020-04-20 00:00:00.000,LTCUSDT,0.0
2020-04-20 08:00:00.000,LTCUSDT,0.0
2020-04-20 16:00:00.000,LTCUSDT,0.0
2020-04-21 00:00:00.000,LTCUSDT,0.0
2020-04-21 08:00:00.001,LTCUSDT,0.0
2020-04-21 16:00:00.000,LTCUSDT,0.0
2020-04-22 00:00:00.001,LTCUSDT,0.0
2020-04-22 08:00:00.000,LTCUSDT,0.0
2020-04-22 16:00:00.000,LTCUSDT,0.0
2020-04-23 00:00:00.000,LTCUSDT,0.0
2020-04-23 08:00:00.001,LTCUSDT,0.0
2020-04-23 16:00:00.000,LTCUSDT,0.0
2020-04-24 00:00:00.000,LTCUSDT,9.409e-05
2020-04-24 08:00:00.000,LTCUSDT,0.0
2020-04-24 16:00:00.000,LTCUSDT,0.00048651
2020-04-25 00:00:00.003,LTCUSDT,0.00087545
2020-04-25 08:00:00.000,LTCUSDT,0.00073075
2020-04-25 16:00:00.000,LTCUSDT,0.000485
2020-04-26 00:00:00.000,LTCUSDT,0.0
2020-04-26 08:00:00.000,LTCUSDT,0.00017949
2020-04-26 16:00:00.000,LTCUSDT,0.00025381
2020-04-27 00:00:00.000,LTCUSDT,0.00021345
2020-04-27 08:00:00.005,LTCUSDT,0.00016602
2020-04-27 16:00:00.000,LTCUSDT,9.339e-05
2020-04-28 00:00:00.000,LTCUSDT,0.0
2020-04-28 08:00:00.000,LTCUSDT,7.596e-05
2020-04-28 16:00:00.000,LTCUSDT,0.00038223
2020-04-29 00:00:00.000,LTCUSDT,0.00059389
2020-04-29 08:00:00.001,LTCUSDT,0.0004107
2020-04-29 16:00:00.000,LTCUSDT,0.00040543
2020-04-30 00:00:00.000,LTCUSDT,0.0007127
2020-04-30 08:00:00.000,LTCUSDT,0.00049497
2020-04-30 16:00:00.000,LTCUSDT,0.00018034
2020-05-01 00:00:00.000,LTCUSDT,0.0002732
2020-05-01 08:00:00.000,LTCUSDT,0.00047315
2020-05-01 16:00:00.000,LTCUSDT,0.00020413
2020-05-02 00:00:00.000,LTCUSDT,0.00014787
2020-05-02 08:00:00.000,LTCUSDT,3.518e-05
2020-05-02 16:00:00.000,LTCUSDT,0.00034545
2020-05-03 00:00:00.000,LTCUSDT,0.00046417
2020-05-03 08:00:00.000,LTCUSDT,0.0003086
2020-05-03 16:00:00.000,LTCUSDT,0.00034341
2020-05-04 00:00:00.000,LTCUSDT,0.00016899
2020-05-04 08:00:00.005,LTCUSDT,0.00016281
2020-05-04 16:00:00.000,LTCUSDT,0.00032485
2020-05-05 00:00:00.000,LTCUSDT,0.0
2020-05-05 08:00:00.000,LTCUSDT,3.588e-05
2020-05-05 16:00:00.000,LTCUSDT,0.0
2020-05-06 00:00:00.001,LTCUSDT,0.0
2020-05-06 08:00:00.000,LTCUSDT,5.923e-05
2020-05-06 16:00:00.000,LTCUSDT,0.00036768
2020-05-07 00:00:00.000,LTCUSDT,5.332e-05
2020-05-07 08:00:00.011,LTCUSDT,0.00020125
2020-05-07 16:00:00.000,LTCUSDT,0.00011822
2020-05-08 00:00:00.000,LTCUSDT,0.0006935
2020-05-08 08:00:00.001,LTCUSDT,0.00046983
2020-05-08 16:00:00.000,LTCUSDT,0.00054787
2020-05-09 00:00:00.000,LTCUSDT,0.00087356
2020-05-09 08:00:00.000,LTCUSDT,0.00061858
2020-05-09 16:00:00.000,LTCUSDT,0.00057383
2020-05-10 00:00:00.000,LTCUSDT,0.0004453
2020-05-10 08:00:00.000,LTCUSDT,0.0
2020-05-10 16:00:00.000,LTCUSDT,0.0
2020-05-11 00:00:00.000,LTCUSDT,0.0
2020-05-11 08:00:00.000,LTCUSDT,0.0
2020-05-11 16:00:00.000,LTCUSDT,0.0
2020-05-12 00:00:00.000,LTCUSDT,0.0
2020-05-12 08:00:00.001,LTCUSDT,0.0
2020-05-12 16:00:00.000,LTCUSDT,0.0
2020-05-13 00:00:00.000,LTCUSDT,0.0
2020-05-13 08:00:00.000,LTCUSDT,0.0
2020-05-13 16:00:00.000,LTCUSDT,0.0
2020-05-14 00:00:00.000,LTCUSDT,0.0
2020-05-14 08:00:00.000,LTCUSDT,0.0
2020-05-14 16:00:00.000,LTCUSDT,0.0
2020-05-15 00:00:00.000,LTCUSDT,0.0
2020-05-15 08:00:00.000,LTCUSDT,0.0
2020-05-15 16:00:00.001,LTCUSDT,0.0
2020-05-16 00:00:00.008,LTCUSDT,0.0
2020-05-16 08:00:00.000,LTCUSDT,0.0
2020-05-16 16:00:00.000,LTCUSDT,0.0
2020-05-17 00:00:00.002,LTCUSDT,0.0
2020-05-17 08:00:00.000,LTCUSDT,0.0
2020-05-17 16:00:00.000,LTCUSDT,0.0
2020-05-18 00:00:00.000,LTCUSDT,0.0
2020-05-18 08:00:00.000,LTCUSDT,0.0
2020-05-18 16:00:00.001,LTCUSDT,0.0
2020-05-19 00:00:00.005,LTCUSDT,1.779e-05
2020-05-19 08:00:00.000,LTCUSDT,0.0
2020-05-19 16:00:00.000,LTCUSDT,0.0
2020-05-20 00:00:00.000,LTCUSDT,0.0
2020-05-20 08:00:00.000,LTCUSDT,0.0
2020-05-20 08:00:00.000,LTCUSDT,0.0
2020-05-20 16:00:00.006,LTCUSDT,0.0
2020-05-21 00:00:00.000,LTCUSDT,0.0
2020-05-21 08:00:00.000,LTCUSDT,0.0
2020-05-21 16:00:00.000,LTCUSDT,0.0
2020-05-22 00:00:00.006,LTCUSDT,0.0
2020-05-22 08:00:00.000,LTCUSDT,0.0
2020-05-22 16:00:00.000,LTCUSDT,0.0
2020-05-23 00:00:00.003,LTCUSDT,0.0
2020-05-23 08:00:00.000,LTCUSDT,0.0
2020-05-23 16:00:00.000,LTCUSDT,0.0
2020-05-24 00:00:00.006,LTCUSDT,0.0
2020-05-24 08:00:00.000,LTCUSDT,0.0
2020-05-24 16:00:00.000,LTCUSDT,0.0
2020-05-25 00:00:00.000,LTCUSDT,0.0
2020-05-25 08:00:00.000,LTCUSDT,0.0
2020-05-25 16:00:00.000,LTCUSDT,0.0
2020-05-26 00:00:00.000,LTCUSDT,0.0
2020-05-26 08:00:00.006,LTCUSDT,0.0
2020-05-26 16:00:00.000,LTCUSDT,0.0
2020-05-27 00:00:00.000,LTCUSDT,0.0
2020-05-27 08:00:00.000,LTCUSDT,0.0
2020-05-27 16:00:00.000,LTCUSDT,0.0
2020-05-28 00:00:00.000,LTCUSDT,0.0
2020-05-28 08:00:00.000,LTCUSDT,0.0
2020-05-28 16:00:00.000,LTCUSDT,0.0
2020-05-29 00:00:00.000,LTCUSDT,0.0
2020-05-29 08:00:00.000,LTCUSDT,0.0
2020-05-29 16:00:00.000,LTCUSDT,0.0
2020-05-30 00:00:00.000,LTCUSDT,0.0
2020-05-30 08:00:00.001,LTCUSDT,0.0
2020-05-30 16:00:00.000,LTCUSDT,0.0
2020-05-31 00:00:00.000,LTCUSDT,4.96e-06
2020-05-31 08:00:00.001,LTCUSDT,0.0
2020-05-31 16:00:00.000,LTCUSDT,3.916e-05
2020-06-01 00:00:00.000,LTCUSDT,0.0
2020-06-01 08:00:00.001,LTCUSDT,7.816e-05
2020-06-01 16:00:00.000,LTCUSDT,0.0
2020-06-02 00:00:00.000,LTCUSDT,0.00029457
2020-06-02 08:00:00.002,LTCUSDT,0.00059782
2020-06-02 16:00:00.000,LTCUSDT,0.00037053
2020-06-03 00:00:00.000,LTCUSDT,0.0
2020-06-03 08:00:00.000,LTCUSDT,0.0
2020-06-03 16:00:00.002,LTCUSDT,0.0
2020-06-04 00:00:00.001,LTCUSDT,0.0
2020-06-04 08:00:00.004,LTCUSDT,0.0
2020-06-04 16:00:00.001,LTCUSDT,0.0
2020-06-05 00:00:00.001,LTCUSDT,1.488e-05
2020-06-05 08:00:00.000,LTCUSDT,4.862e-05
2020-06-05 16:00:00.001,LTCUSDT,0.0
2020-06-06 00:00:00.000,LTCUSDT,0.00010851
2020-06-06 08:00:00.000,LTCUSDT,0.00011098
2020-06-06 16:00:00.000,LTCUSDT,3.197e-05
2020-06-07 00:00:00.000,LTCUSDT,0.0
2020-06-07 08:00:00.000,LTCUSDT,0.0
2020-06-07 16:00:00.006,LTCUSDT,0.0
2020-06-08 00:00:00.008,LTCUSDT,0.0
2020-06-08 08:00:00.007,LTCUSDT,0.0
2020-06-08 16:00:00.000,LTCUSDT,0.00024228
2020-06-09 00:00:00.000,LTCUSDT,0.0
2020-06-09 08:00:00.000,LTCUSDT,0.0
2020-06-09 16:00:00.000,LTCUSDT,0.00010986
2020-06-10 00:00:00.000,LTCUSDT,9.651e-05
2020-06-10 08:00:00.000,LTCUSDT,7.146e-05
2020-06-10 16:00:00.000,LTCUSDT,0.0
2020-06-11 00:00:00.008,LTCUSDT,0.0002255
2020-06-11 08:00:00.001,LTCUSDT,1.724e-05
2020-06-11 16:00:00.000,LTCUSDT,0.0
2020-06-12 00:00:00.003,LTCUSDT,0.0
2020-06-12 08:00:00.000,LTCUSDT,0.0
2020-06-12 16:00:00.002,LTCUSDT,0.0
2020-06-13 00:00:00.000,LTCUSDT,0.0
2020-06-13 08:00:00.001,LTCUSDT,0.0
2020-06-13 16:00:00.000,LTCUSDT,0.0
2020-06-14 00:00:00.007,LTCUSDT,0.0
2020-06-14 08:00:00.000,LTCUSDT,0.0
2020-06-14 16:00:00.001,LTCUSDT,0.0
2020-06-15 00:00:00.000,LTCUSDT,0.0
2020-06-15 08:00:00.001,LTCUSDT,0.0
2020-06-15 16:00:00.000,LTCUSDT,0.0
2020-06-16 00:00:00.002,LTCUSDT,0.0
2020-06-16 08:00:00.000,LTCUSDT,0.0
2020-06-16 16:00:00.006,LTCUSDT,0.0
2020-06-17 00:00:00.000,LTCUSDT,0.0
2020-06-17 08:00:00.007,LTCUSDT,0.0
2020-06-17 16:00:00.000,LTCUSDT,0.0
2020-06-18 00:00:00.003,LTCUSDT,0.0
2020-06-18 08:00:00.001,LTCUSDT,0.0
2020-06-18 16:00:00.002,LTCUSDT,0.0
2020-06-19 00:00:00.001,LTCUSDT,0.0
2020-06-19 08:00:00.003,LTCUSDT,0.0
2020-06-19 16:00:00.000,LTCUSDT,0.0
2020-06-20 00:00:00.000,LTCUSDT,0.0
2020-06-20 08:00:00.009,LTCUSDT,0.0
2020-06-20 16:00:00.006,LTCUSDT,0.0
2020-06-21 00:00:00.000,LTCUSDT,0.0
2020-06-21 08:00:00.000,LTCUSDT,0.0
