timestamp,returns
2021-10-19,12.6
2021-10-20,12.8
2021-10-21,12.6
2021-10-22,12.6
2021-10-23,12.4
2021-10-24,12.2
2021-10-25,11.6
2021-10-26,11.2
2021-10-27,10.8
2021-10-28,10.2
2021-10-29,9.6
2021-10-30,9.4
2021-10-31,9.4
2021-11-01,9.4
2021-11-02,9.0
2021-11-03,8.6
2021-11-04,8.2
2021-11-05,7.4
2021-11-06,6.6
2021-11-07,6.8
2021-11-08,7.0
2021-11-09,7.0
2021-11-10,7.2
2021-11-11,7.8
2021-11-12,7.6
2021-11-13,7.4
2021-11-14,7.4
2021-11-15,7.4
2021-11-16,7.2
2021-11-17,7.2
2021-11-18,7.2
2021-11-19,7.8
2021-11-20,8.4
2021-11-21,8.8
2021-11-22,9.4
2021-11-23,10.2
2021-11-24,10.4
2021-11-25,10.4
2021-11-26,10.2
2021-11-27,10.0
2021-11-28,10.0
2021-11-29,10.0
2021-11-30,10.0
2021-12-01,10.2
2021-12-02,10.4
2021-12-03,10.0
2021-12-04,9.8
2021-12-05,9.8
2021-12-06,9.8
2021-12-07,9.8
2021-12-08,10.0
2021-12-09,10.2
2021-12-10,10.6
2021-12-11,11.0
2021-12-12,11.4
2021-12-13,11.6
2021-12-14,11.8
2021-12-15,11.8
2021-12-16,11.8
2021-12-17,12.0
2021-12-18,13.0
2021-12-19,13.8
2021-12-20,14.6
2021-12-21,15.4
2021-12-22,15.4
2021-12-23,14.8
2021-12-24,14.0
2021-12-25,13.4
2021-12-26,12.8
2021-12-27,12.6
2021-12-28,12.6
2021-12-29,12.8
2021-12-30,12.6
2021-12-31,12.6
2022-01-01,12.8
2022-01-02,12.6
2022-01-03,12.4
2022-01-04,12.4
2022-01-05,12.2
2022-01-06,12.0
2022-01-07,11.6
2022-01-08,11.2
2022-01-09,11.0
2022-01-10,11.0
2022-01-11,11.2
2022-01-12,11.8
2022-01-13,12.0
2022-01-14,11.8
2022-01-15,11.2
2022-01-16,10.6
2022-01-17,10.0
2022-01-18,10.0
2022-01-19,10.0
2022-01-20,10.0
2022-01-21,10.2
2022-01-22,10.4
2022-01-23,10.8
2022-01-24,10.8
2022-01-25,11.8
2022-01-26,12.2
2022-01-27,12.8
2022-01-28,12.6
2022-01-29,13.2
2022-01-30,13.2
2022-01-31,13.4
2022-02-01,13.6
2022-02-02,14.2
2022-02-03,14.6
2022-02-04,14.8
2022-02-05,15.2
2022-02-06,15.2
2022-02-07,15.2
2022-02-08,14.8
2022-02-09,14.6
2022-02-10,14.2
2022-02-11,14.2
2022-02-12,14.4
2022-02-13,14.8
2022-02-14,15.4
2022-02-15,16.0
2022-02-16,16.2
2022-02-17,15.8
2022-02-18,15.6
2022-02-19,15.2
2022-02-20,14.8
2022-02-21,14.6
2022-02-22,15.0
2022-02-23,15.4
2022-02-24,15.8
2022-02-25,16.2
2022-02-26,16.4
2022-02-27,16.4
2022-02-28,16.6
2022-03-01,16.8
2022-03-02,17.0
2022-03-03,17.6
2022-03-04,18.2
2022-03-05,18.6
2022-03-06,18.6
2022-03-07,18.8
2022-03-08,18.8
2022-03-09,18.8
2022-03-10,18.8
2022-03-11,19.0
2022-03-12,19.2
2022-03-13,19.4
2022-03-14,19.6
2022-03-15,19.8
2022-03-16,19.8
2022-03-17,19.4
2022-03-18,19.0
2022-03-19,18.8
2022-03-20,18.0
2022-03-21,17.8
2022-03-22,17.4
2022-03-23,17.0
2022-03-24,16.6
2022-03-25,16.4
2022-03-26,16.6
2022-03-27,17.2
2022-03-28,17.6
2022-03-29,18.0
2022-03-30,19.0
2022-03-31,18.8
2022-04-01,18.8
2022-04-02,18.8
2022-04-03,19.0
2022-04-04,19.0
2022-04-05,19.4
2022-04-06,19.8
2022-04-07,20.4
2022-04-08,20.4
2022-04-09,20.4
2022-04-10,20.6
2022-04-11,20.6
2022-04-12,20.8
2022-04-13,21.2
2022-04-14,21.6
2022-04-15,21.6
2022-04-16,21.4
2022-04-17,21.2
2022-04-18,21.0
2022-04-19,20.6
2022-04-20,20.4
2022-04-21,20.2
2022-04-22,20.6
2022-04-23,21.0
2022-04-24,21.6
2022-04-25,22.2
2022-04-26,23.0
2022-04-27,23.0
2022-04-28,22.8
2022-04-29,22.6
2022-04-30,22.6
2022-05-01,22.6
2022-05-02,22.2
2022-05-03,22.0
2022-05-04,21.6
2022-05-05,20.6
2022-05-06,19.8
2022-05-07,19.8
2022-05-08,19.4
2022-05-09,19.0
2022-05-10,19.2
2022-05-11,19.0
2022-05-12,19.4
2022-05-13,20.0
2022-05-14,20.8
2022-05-15,21.4
2022-05-16,22.0
2022-05-17,21.8
2022-05-18,21.6
2022-05-19,21.6
2022-05-20,21.4
2022-05-21,21.4
2022-05-22,21.2
2022-05-23,21.2
2022-05-24,21.2
2022-05-25,21.2
2022-05-26,21.2
2022-05-27,21.4
2022-05-28,21.6
2022-05-29,21.6
2022-05-30,21.6
2022-05-31,21.4
2022-06-01,21.2
2022-06-02,21.0
2022-06-03,20.8
2022-06-04,20.6
2022-06-05,20.6
2022-06-06,20.8
2022-06-07,20.8
2022-06-08,21.2
2022-06-09,21.6
2022-06-10,22.0
2022-06-11,22.0
2022-06-12,22.4
2022-06-13,22.4
2022-06-14,22.4
2022-06-15,22.2
2022-06-16,22.0
2022-06-17,21.6
2022-06-18,21.2
2022-06-19,21.0
2022-06-20,21.0
2022-06-21,20.4
2022-06-22,19.6
2022-06-23,18.8
2022-06-24,18.0
2022-06-25,17.4
2022-06-26,17.0
2022-06-27,17.0
2022-06-28,17.4
2022-06-29,17.6
2022-06-30,17.8
2022-07-01,18.4
2022-07-02,19.0
2022-07-03,19.2
2022-07-04,19.6
2022-07-05,19.8
2022-07-06,20.0
2022-07-07,20.0
2022-07-08,19.8
2022-07-09,19.8
2022-07-10,19.6
2022-07-11,19.4
2022-07-12,19.4
2022-07-13,19.8
2022-07-14,20.0
2022-07-15,20.4
2022-07-16,20.8
2022-07-17,20.8
2022-07-18,20.0
2022-07-19,19.6
2022-07-20,19.0
2022-07-21,18.6
2022-07-22,18.4
2022-07-23,19.0
2022-07-24,19.0
2022-07-25,19.4
2022-07-26,19.6
2022-07-27,19.6
2022-07-28,19.6
2022-07-29,19.6
2022-07-30,19.4
2022-07-31,19.2
2022-08-01,19.2
2022-08-02,19.0
2022-08-03,19.0
2022-08-04,18.8
2022-08-05,18.2
2022-08-06,17.6
2022-08-07,16.8
2022-08-08,16.0
2022-08-09,14.4
2022-08-10,14.2
2022-08-11,13.8
2022-08-12,13.6
2022-08-13,14.0
2022-08-14,15.2
2022-08-15,15.0
2022-08-16,15.0
2022-08-17,15.0
2022-08-18,14.0
2022-08-19,13.2
2022-08-20,10.8
2022-08-21,9.2
2022-08-22,8.2
2022-08-23,7.6
2022-08-24,7.0
2022-08-25,8.0
2022-08-26,8.2
2022-08-27,8.0
2022-08-28,7.6
2022-08-29,7.4
2022-08-30,7.6
2022-08-31,7.6
2022-09-01,7.2
2022-09-02,7.2
2022-09-03,7.0
2022-09-04,5.8
2022-09-05,5.0
2022-09-06,4.2
2022-09-07,3.4
2022-09-08,3.0
2022-09-09,3.4
2022-09-10,3.4
2022-09-11,3.6
2022-09-12,3.6
2022-09-13,3.4
2022-09-14,3.2
2022-09-15,3.2
2022-09-16,3.0
2022-09-17,3.0
2022-09-18,2.8
2022-09-19,3.0
2022-09-20,2.8
2022-09-21,2.8
2022-09-22,2.8
2022-09-23,2.8
2022-09-24,2.6
2022-09-25,2.8
2022-09-26,3.4
2022-09-27,4.0
2022-09-28,4.6
2022-09-29,5.4
2022-09-30,6.0
2022-10-01,6.6
2022-10-02,7.4
2022-10-03,8.6
2022-10-04,9.6
2022-10-05,10.8
2022-10-06,11.2
2022-10-07,11.2
2022-10-08,10.4
2022-10-09,9.8
2022-10-10,9.2
2022-10-11,9.4
2022-10-12,9.6
2022-10-13,10.4
2022-10-14,10.8
2022-10-15,11.4
2022-10-16,11.6
2022-10-17,11.8
2022-10-18,11.8
2022-10-19,12.2
2022-10-20,12.4
2022-10-21,12.2
2022-10-22,12.0
2022-10-23,12.0
2022-10-24,11.8
2022-10-25,11.6
2022-10-26,12.2
2022-10-27,12.6
2022-10-28,12.8
2022-10-29,12.4
2022-10-30,12.2
2022-10-31,11.2
2022-11-01,10.8
2022-11-02,10.4
2022-11-03,10.6
2022-11-04,10.4
2022-11-05,11.0
2022-11-06,11.2
2022-11-07,11.4
2022-11-08,11.6
2022-11-09,12.4
2022-11-10,12.4
2022-11-11,12.6
2022-11-12,12.6
2022-11-13,12.6
2022-11-14,12.8
2022-11-15,13.0
2022-11-16,13.0
2022-11-17,13.4
2022-11-18,13.6
2022-11-19,13.4
2022-11-20,13.6
2022-11-21,13.8
2022-11-22,13.8
2022-11-23,14.4
2022-11-24,14.6
2022-11-25,14.8
2022-11-26,15.0
2022-11-27,14.8
2022-11-28,14.8
2022-11-29,14.8
2022-11-30,14.4
2022-12-01,14.0
2022-12-02,14.0
2022-12-03,13.4
2022-12-04,13.0
2022-12-05,12.6
2022-12-06,12.6
2022-12-07,12.4
2022-12-08,12.8
2022-12-09,13.4
2022-12-10,14.0
2022-12-11,14.2
2022-12-12,14.8
2022-12-13,15.0
2022-12-14,14.6
2022-12-15,14.6
2022-12-16,14.6
2022-12-17,15.2
2022-12-18,15.2
2022-12-19,15.8
2022-12-20,16.4
2022-12-21,17.0
2022-12-22,16.4
2022-12-23,16.2
2022-12-24,16.0
2022-12-25,16.0
2022-12-26,15.8
2022-12-27,16.2
2022-12-28,16.0
2022-12-29,15.6
2022-12-30,15.2
2022-12-31,15.2
2023-01-01,15.0
2023-01-02,15.4
2023-01-03,15.6
2023-01-04,15.8
2023-01-05,15.8
2023-01-06,15.8
2023-01-07,15.8
2023-01-08,16.2
2023-01-09,16.4
2023-01-10,16.2
2023-01-11,16.2
2023-01-12,16.2
2023-01-13,16.0
2023-01-14,15.8
2023-01-15,16.0
2023-01-16,16.0
2023-01-17,16.0
2023-01-18,15.8
2023-01-19,15.6
2023-01-20,15.4
2023-01-21,15.2
2023-01-22,15.4
2023-01-23,15.4
2023-01-24,15.6
2023-01-25,16.0
2023-01-26,16.6
2023-01-27,16.8
2023-01-28,17.0
2023-01-29,16.8
2023-01-30,16.4
2023-01-31,15.8
2023-02-01,15.4
2023-02-02,15.0
2023-02-03,14.8
2023-02-04,14.4
2023-02-05,14.4
2023-02-06,14.6
2023-02-07,15.4
2023-02-08,16.0
2023-02-09,17.0
2023-02-10,17.6
2023-02-11,17.8
2023-02-12,17.6
2023-02-13,18.0
2023-02-14,18.6
2023-02-15,19.0
2023-02-16,19.2
2023-02-17,19.4
2023-02-18,19.0
2023-02-19,18.4
2023-02-20,17.4
2023-02-21,16.6
2023-02-22,16.2
2023-02-23,15.8
2023-02-24,15.4
2023-02-25,15.8
2023-02-26,16.4
2023-02-27,16.6
2023-02-28,17.4
2023-03-01,17.2
2023-03-02,17.0
2023-03-03,17.6
2023-03-04,18.2
2023-03-05,18.4
2023-03-06,19.4
2023-03-07,20.4
2023-03-08,20.0
2023-03-09,20.0
2023-03-10,20.0
2023-03-11,20.2
2023-03-12,20.0
2023-03-13,20.2
2023-03-14,20.2
2023-03-15,20.2
2023-03-16,20.2
2023-03-17,20.6
2023-03-18,20.8
2023-03-19,20.8
2023-03-20,20.8
2023-03-21,20.8
2023-03-22,20.4
2023-03-23,20.2
2023-03-24,20.6
2023-03-25,21.0
2023-03-26,21.2
2023-03-27,21.2
2023-03-28,21.6
2023-03-29,21.4
2023-03-30,21.2
2023-03-31,21.0
2023-04-01,21.0
2023-04-02,20.8
2023-04-03,20.8
2023-04-04,20.6
2023-04-05,20.4
2023-04-06,20.4
2023-04-07,20.4
2023-04-08,20.4
2023-04-09,20.6
2023-04-10,20.8
2023-04-11,21.0
2023-04-12,20.8
2023-04-13,20.8
2023-04-14,20.6
2023-04-15,20.4
2023-04-16,20.2
2023-04-17,20.4
2023-04-18,20.2
2023-04-19,20.4
2023-04-20,20.8
2023-04-21,21.0
2023-04-22,21.2
2023-04-23,21.6
2023-04-24,21.8
2023-04-25,22.0
2023-04-26,22.4
2023-04-27,22.6
2023-04-28,22.8
2023-04-29,23.0
2023-04-30,22.8
2023-05-01,22.8
2023-05-02,22.8
2023-05-03,22.8
2023-05-04,22.8
2023-05-05,23.0
2023-05-06,22.8
2023-05-07,22.6
2023-05-08,22.6
2023-05-09,22.6
2023-05-10,22.6
2023-05-11,22.8
2023-05-12,23.0
2023-05-13,23.0
2023-05-14,23.0
2023-05-15,23.0
2023-05-16,23.0
2023-05-17,23.0
2023-05-18,22.8
2023-05-19,22.6
2023-05-20,22.6
2023-05-21,22.4
2023-05-22,22.2
2023-05-23,22.4
2023-05-24,22.4
2023-05-25,22.2
2023-05-26,22.0
2023-05-27,21.8
2023-05-28,21.6
2023-05-29,21.6
2023-05-30,21.6
2023-05-31,21.8
2023-06-01,21.8
2023-06-02,21.6
2023-06-03,21.4
2023-06-04,21.2
2023-06-05,20.8
2023-06-06,20.6
2023-06-07,20.4
2023-06-08,20.2
2023-06-09,20.4
2023-06-10,20.8
2023-06-11,21.0
2023-06-12,21.4
2023-06-13,21.6
2023-06-14,21.6
2023-06-15,21.4
2023-06-16,21.6
2023-06-17,21.6
2023-06-18,21.8
2023-06-19,21.6
2023-06-20,21.8
2023-06-21,21.6
2023-06-22,21.6
2023-06-23,21.6
2023-06-24,21.8
2023-06-25,21.6
2023-06-26,21.6
2023-06-27,21.6
2023-06-28,21.6
2023-06-29,21.4
2023-06-30,21.4
2023-07-01,21.2
2023-07-02,20.8
2023-07-03,20.4
2023-07-04,20.4
2023-07-05,20.6
2023-07-06,20.8
2023-07-07,21.2
2023-07-08,21.4
2023-07-09,21.4
2023-07-10,21.6
2023-07-11,22.0
2023-07-12,22.0
2023-07-13,22.4
2023-07-14,22.4
2023-07-15,22.0
2023-07-16,21.4
2023-07-17,21.0
2023-07-18,20.4
2023-07-19,20.4
2023-07-20,20.4
2023-07-21,19.8
2023-07-22,19.4
2023-07-23,19.4
2023-07-24,19.2
2023-07-25,19.4
2023-07-26,20.2
2023-07-27,20.8
2023-07-28,21.0
2023-07-29,21.0
2023-07-30,20.4
2023-07-31,19.8
2023-08-01,19.6
2023-08-02,19.2
2023-08-03,19.2
2023-08-04,19.2
2023-08-05,19.4
2023-08-06,19.2
2023-08-07,19.0
2023-08-08,19.0
2023-08-09,18.8
2023-08-10,18.8
2023-08-11,18.6
2023-08-12,18.6
2023-08-13,18.2
2023-08-14,18.2
2023-08-15,18.0
2023-08-16,17.8
2023-08-17,17.6
2023-08-18,17.8
2023-08-19,17.6
2023-08-20,17.6
2023-08-21,18.4
2023-08-22,19.2
2023-08-23,19.4
2023-08-24,20.2
2023-08-25,20.8
2023-08-26,20.8
2023-08-27,20.8
2023-08-28,20.8
2023-08-29,20.8
2023-08-30,20.8
2023-08-31,20.6
2023-09-01,20.4
2023-09-02,20.4
2023-09-03,20.4
2023-09-04,20.4
2023-09-05,20.6
2023-09-06,20.6
2023-09-07,20.4
2023-09-08,20.4
2023-09-09,20.2
2023-09-10,20.2
2023-09-11,20.6
2023-09-12,21.2
2023-09-13,21.6
2023-09-14,22.2
2023-09-15,22.4
2023-09-16,22.2
2023-09-17,21.8
2023-09-18,21.2
2023-09-19,20.0
2023-09-20,19.2
2023-09-21,18.6
2023-09-22,18.2
2023-09-23,17.8
2023-09-24,17.8
2023-09-25,17.8
2023-09-26,17.8
2023-09-27,17.8
2023-09-28,17.6
2023-09-29,17.4
2023-09-30,17.0
2023-10-01,16.6
2023-10-02,16.2
2023-10-03,15.8
2023-10-04,16.0
2023-10-05,16.0
2023-10-06,16.0
2023-10-07,15.8
2023-10-08,16.0
2023-10-09,16.2
2023-10-10,16.6
2023-10-11,17.0
2023-10-12,17.6
2023-10-13,18.2
2023-10-14,18.4
2023-10-15,18.2
2023-10-16,18.2
2023-10-17,18.6
2023-10-18,18.8
2023-10-19,18.8
2023-10-20,19.4
2023-10-21,19.6
2023-10-22,19.6
2023-10-23,19.6
2023-10-24,19.8
2023-10-25,20.0
2023-10-26,20.2
2023-10-27,20.2
2023-10-28,20.2
2023-10-29,20.2
2023-10-30,20.0
2023-10-31,20.0
2023-11-01,20.0
2023-11-02,19.8
2023-11-03,19.6
2023-11-04,19.4
2023-11-05,19.2
2023-11-06,19.0
2023-11-07,19.0
2023-11-08,19.0
2023-11-09,19.0
2023-11-10,19.0
2023-11-11,19.0
2023-11-12,18.4
2023-11-13,17.4
2023-11-14,16.6
2023-11-15,16.0
2023-11-16,15.0
2023-11-17,14.4
2023-11-18,14.8
2023-11-19,14.8
2023-11-20,14.6
2023-11-21,14.8
2023-11-22,15.4
2023-11-23,15.4
2023-11-24,15.4
2023-11-25,15.2
2023-11-26,15.0
2023-11-27,14.8
2023-11-28,15.0
2023-11-29,15.2
2023-11-30,15.6
2023-12-01,15.8
2023-12-02,16.0
2023-12-03,15.6
2023-12-04,15.6
2023-12-05,15.6
2023-12-06,15.8
2023-12-07,16.0
2023-12-08,15.8
2023-12-09,15.2
2023-12-10,14.4
2023-12-11,13.8
2023-12-12,13.0
2023-12-13,12.4
2023-12-14,12.0
2023-12-15,12.0
2023-12-16,11.8
2023-12-17,11.4
2023-12-18,11.8
2023-12-19,12.4
2023-12-20,12.6
2023-12-21,12.4
2023-12-22,12.2
2023-12-23,11.6
2023-12-24,10.8
2023-12-25,10.4
2023-12-26,10.0
2023-12-27,9.6
2023-12-28,9.2
