,correlation,correlation_stable,accuracy,mean,std,skewness,zero_percent
VwapSignal_3,-0.03354369534390657,0.5999999999999999,0.5048309178743962,0.021739130434782608,0.4995271866554808,-0.08735565305149075,0.0
VwapSignal_5,-0.01510400330793569,0.5999999999999999,0.5072463768115942,0.024154589371980676,0.4994162150073534,-0.097083404129317,0.0
VwapSignal_10,0.0016728589519102036,-0.6000000000000001,0.5048309178743962,0.021739130434782608,0.4995271866554808,-0.08735565305149075,0.0
VwapSignal_20,0.013268262796202171,0.5999999999999999,0.5,0.04106280193236715,0.49831099355469083,-0.16540783899533087,0.0
VwapSignal_50,0.018611007435747704,0.5999999999999999,0.538647342995169,0.03140096618357488,0.4990130051639316,-0.12631040363101234,0.0
VwapSignal_100,0.015436618272976847,-0.6000000000000001,0.5338164251207729,-0.0024154589371980675,0.49999416552408155,0.009697118401266235,0.0
VwapSignal_200,0.03940151550778474,-0.6000000000000001,0.5120772946859904,-0.06763285024154589,0.4954046806078891,0.2740347008393964,0.0
VwapSignal_300,0.010636248896728033,0.5999999999999999,0.5024154589371981,-0.01932367149758454,0.49962645618487167,0.07763404140048542,0.0
