,correlation,correlation_stable,accuracy,mean,std,skewness,zero_percent
weilunta_20_50_14,0.0,1.0,0.0,0.0,0.0,0.0,1.0
weilunta_20_200_14,0.01442765285940389,1.4,0.75,-0.004830917874396135,0.09817585233285785,-4.975539533155327,0.9903381642512077
weilunta_3_50_7,-0.04129992656865293,1.2000000000000002,0.5,-0.004830917874396135,0.06933671543191944,-14.33501762420428,0.9951690821256038
weilunta_5_50_30,0.0,1.0,0.0,0.0,0.0,0.0,1.0
weilunta_20_10_14,-0.04234460857230794,1.2000000000000002,1.0,-0.004830917874396135,0.06933671543191945,-14.335017624204275,0.9951690821256038
weilunta_20_100_14,0.0,1.0,0.0,0.0,0.0,0.0,1.0
weilunta_20_150_14,-0.0024775940843967245,1.0,1.0,-0.0024154589371980675,0.04908792616642892,-20.34698994937581,0.9975845410628019
weilunta_20_100_7,-0.06833037018210808,1.8,0.5,0.004830917874396135,0.13892564101012952,1.703515896908794,0.9806763285024155
