timestamp,FundingRate_20
2021-10-24 16:00:00,0.11922051484991356
2021-10-27 16:00:00,-0.6711050797068739
2021-10-30 16:00:00,0.2617537249755674
2021-11-02 16:00:00,0.8721319206611381
2021-11-05 16:00:00,-0.07906768083656955
2021-11-08 16:00:00,0.8094634302230809
2021-11-11 16:00:00,-1.1290712449978726
2021-11-14 16:00:00,-0.9005566069997286
2021-11-17 16:00:00,-0.6914769108650681
2021-11-20 16:00:00,0.36221732551328567
2021-11-23 16:00:00,-0.6270950105420837
2021-11-26 16:00:00,-0.5424678378224397
2021-11-29 16:00:00,0.3914707500789536
2021-12-02 16:00:00,-0.7294902440325228
2021-12-05 16:00:00,-0.771888381147847
2021-12-08 16:00:00,-0.8260613131143222
2021-12-11 16:00:00,0.0
2021-12-14 16:00:00,1.5457115486973596
2021-12-17 16:00:00,-0.18242245753208733
2021-12-20 16:00:00,0.3034489436590107
2021-12-23 16:00:00,-1.3518814728742239
2021-12-26 16:00:00,-0.2230933054875162
2021-12-29 16:00:00,0.0
2022-01-01 16:00:00,0.7762119972932913
2022-01-04 16:00:00,0.0
2022-01-07 16:00:00,0.0
2022-01-10 16:00:00,1.3719869399714186
2022-01-13 16:00:00,-0.7609952564108521
2022-01-16 16:00:00,0.6108254762852007
2022-01-19 16:00:00,-0.40719160946898536
2022-01-22 16:00:00,-1.3262804895000764
2022-01-25 16:00:00,-1.7751760937053807
2022-01-28 16:00:00,0.6816297917230127
2022-01-31 16:00:00,-1.133057551842432
2022-02-03 16:00:00,0.006305690714693481
2022-02-06 16:00:00,0.020726303370652066
2022-02-09 16:00:00,0.13778278176738615
2022-02-12 16:00:00,0.9038178818092439
2022-02-15 16:00:00,0.2033082970746597
2022-02-18 16:00:00,-0.25792521541747704
2022-02-21 16:00:00,-0.7346871472154852
2022-02-24 16:00:00,-0.6061244741010805
2022-02-27 16:00:00,-0.655756550719524
2022-03-02 16:00:00,0.41765058735571575
2022-03-05 16:00:00,0.0
2022-03-08 16:00:00,0.9912708389177057
2022-03-11 16:00:00,0.2134110580596027
2022-03-14 16:00:00,0.8533233358106839
2022-03-17 16:00:00,-0.6784495337605255
2022-03-20 16:00:00,-0.3519369789863674
2022-03-23 16:00:00,0.6323322095574097
2022-03-26 16:00:00,-1.4275849331994792
2022-03-29 16:00:00,0.5271527961379305
2022-04-01 16:00:00,0.700968116753603
2022-04-04 16:00:00,0.05792959996892829
2022-04-07 16:00:00,-0.7731169832298255
2022-04-10 16:00:00,-1.2045613123924992
2022-04-13 16:00:00,0.5077710173176987
2022-04-16 16:00:00,0.6620470516739653
2022-04-19 16:00:00,-0.5141429657116237
2022-04-22 16:00:00,-0.08842715398923726
2022-04-25 16:00:00,1.8202879477051932
2022-04-28 16:00:00,1.0443940589246232
2022-05-01 16:00:00,1.2862436185814548
2022-05-04 16:00:00,-2.2271203520873626
2022-05-07 16:00:00,0.8545613322595936
2022-05-10 16:00:00,0.3723299139232643
2022-05-13 16:00:00,0.7257722293917551
2022-05-16 16:00:00,-1.303170190458417
2022-05-19 16:00:00,1.1695295735287086
2022-05-22 16:00:00,-1.9836318390438863
2022-05-25 16:00:00,1.1864798877934202
2022-05-28 16:00:00,-1.460357398066946
2022-05-31 16:00:00,0.0
2022-06-03 16:00:00,0.3729967209749758
2022-06-06 16:00:00,-2.1032747677031365
2022-06-09 16:00:00,0.7174178758487745
2022-06-12 16:00:00,-0.7597906134800118
2022-06-15 16:00:00,0.2140853939696265
2022-06-18 16:00:00,0.729331212998058
2022-06-21 16:00:00,-0.09984837547493139
2022-06-24 16:00:00,0.5917448207519669
2022-06-27 16:00:00,0.8736932866445015
2022-06-30 16:00:00,-1.9362142422161426
2022-07-03 16:00:00,0.9750453129729633
2022-07-06 16:00:00,0.7292409314274771
2022-07-09 16:00:00,0.4130596303128943
2022-07-12 16:00:00,-1.1345341453100282
2022-07-15 16:00:00,-0.10236022045483102
2022-07-18 16:00:00,0.24842566855156087
