timestamp,FundingRate_5
2021-10-24 16:00:00,-0.30826887691265087
2021-10-27 16:00:00,-0.8733004436796019
2021-10-30 16:00:00,-0.44981376570809284
2021-11-02 16:00:00,0.8567873365151989
2021-11-05 16:00:00,1.0137598898416242
2021-11-08 16:00:00,0.3827591541634016
2021-11-11 16:00:00,-0.1721155763734611
2021-11-14 16:00:00,-0.12864770040969856
2021-11-17 16:00:00,-0.561505490862687
2021-11-20 16:00:00,0.0
2021-11-23 16:00:00,-0.3581836635213457
2021-11-26 16:00:00,-0.7483638171043823
2021-11-29 16:00:00,0.0
2021-12-02 16:00:00,-0.29339271507513737
2021-12-05 16:00:00,-0.7890482185158509
2021-12-08 16:00:00,0.0
2021-12-11 16:00:00,0.0
2021-12-14 16:00:00,0.36076126359133004
2021-12-17 16:00:00,0.0
2021-12-20 16:00:00,0.0
2021-12-23 16:00:00,-0.3212383578432359
2021-12-26 16:00:00,0.0
2021-12-29 16:00:00,0.0
2022-01-01 16:00:00,0.0
2022-01-04 16:00:00,0.0
2022-01-07 16:00:00,0.0
2022-01-10 16:00:00,0.6697086526189415
2022-01-13 16:00:00,0.0
2022-01-16 16:00:00,0.22238683546673446
2022-01-19 16:00:00,-0.07492219841730331
2022-01-22 16:00:00,-0.560746971688398
2022-01-25 16:00:00,-0.9952434183053289
2022-01-28 16:00:00,-0.7681526116838218
2022-01-31 16:00:00,-0.2798504582039505
2022-02-03 16:00:00,0.03373883513243088
2022-02-06 16:00:00,0.0
2022-02-09 16:00:00,-0.39604884214801506
2022-02-12 16:00:00,0.0
2022-02-15 16:00:00,0.9625348073490531
2022-02-18 16:00:00,0.31648278989173
2022-02-21 16:00:00,-0.277164558839037
2022-02-24 16:00:00,-0.03950550852474808
2022-02-27 16:00:00,-0.6251237951045029
2022-03-02 16:00:00,0.219892716369123
2022-03-05 16:00:00,0.0
2022-03-08 16:00:00,0.2697219493227007
2022-03-11 16:00:00,0.9522800362900652
2022-03-14 16:00:00,0.9202472651349585
2022-03-17 16:00:00,0.0
2022-03-20 16:00:00,0.0
2022-03-23 16:00:00,0.0
2022-03-26 16:00:00,-0.46020086013006223
2022-03-29 16:00:00,0.0
2022-04-01 16:00:00,0.5059514006333218
2022-04-04 16:00:00,0.0
2022-04-07 16:00:00,0.0
2022-04-10 16:00:00,-0.7221800632541671
2022-04-13 16:00:00,-0.3767176905131258
2022-04-16 16:00:00,0.45433404563659174
2022-04-19 16:00:00,-0.942828602482428
2022-04-22 16:00:00,0.5497097140536136
2022-04-25 16:00:00,0.9783297554046688
2022-04-28 16:00:00,0.8964515619715465
2022-05-01 16:00:00,0.878800529102616
2022-05-04 16:00:00,-0.9830207742905618
2022-05-07 16:00:00,-0.16149776210284877
2022-05-10 16:00:00,0.0
2022-05-13 16:00:00,0.8122738978149837
2022-05-16 16:00:00,-0.7487490677423001
2022-05-19 16:00:00,0.5452393176106283
2022-05-22 16:00:00,-0.8913286223765449
2022-05-25 16:00:00,0.2825521749947393
2022-05-28 16:00:00,-0.928635852256526
2022-05-31 16:00:00,0.0
2022-06-03 16:00:00,0.5645538787425319
2022-06-06 16:00:00,-0.9885844240903171
2022-06-09 16:00:00,0.09979702230741466
2022-06-12 16:00:00,-0.06966829669271528
2022-06-15 16:00:00,0.6629207380363924
2022-06-18 16:00:00,-0.0769128065693357
2022-06-21 16:00:00,0.0
2022-06-24 16:00:00,-0.2693114594641174
2022-06-27 16:00:00,-0.19430949630637198
2022-06-30 16:00:00,-0.9149995247607879
2022-07-03 16:00:00,0.6508837827824618
2022-07-06 16:00:00,0.0
2022-07-09 16:00:00,0.0
2022-07-12 16:00:00,-0.7491790092013653
2022-07-15 16:00:00,-0.32465107545618693
2022-07-18 16:00:00,0.0
2022-07-21 16:00:00,0.0
2022-07-24 16:00:00,0.29926420316823893
2022-07-27 16:00:00,-0.5633803154221255
2022-07-30 16:00:00,0.0
2022-08-02 16:00:00,-0.7429440584005444
2022-08-05 16:00:00,-0.4894443892223402
2022-08-08 16:00:00,0.8079128803862472
2022-08-11 16:00:00,-0.22651507476144653
2022-08-14 16:00:00,0.1829915458522686
2022-08-17 16:00:00,0.9111713184690249
2022-08-20 16:00:00,-0.06333700454068104
2022-08-23 16:00:00,0.7831291481652721
2022-08-26 16:00:00,0.20039253484924444
2022-08-29 16:00:00,0.7345012058158928
2022-09-01 16:00:00,-0.15310913054973177
2022-09-04 16:00:00,-0.3221426668913682
2022-09-07 16:00:00,-0.2510367932778178
2022-09-10 16:00:00,-0.6484919580885731
2022-09-13 16:00:00,-0.38530968365602986
2022-09-16 16:00:00,-0.5154644862237866
2022-09-19 16:00:00,0.47424707230273444
2022-09-22 16:00:00,0.9636940019002088
2022-09-25 16:00:00,-0.050389450783945
2022-09-28 16:00:00,0.8032726064881356
2022-10-01 16:00:00,0.28173473547002725
2022-10-04 16:00:00,0.0
2022-10-07 16:00:00,0.0
2022-10-10 16:00:00,0.46272048138838956
2022-10-13 16:00:00,-0.2737851857236226
2022-10-16 16:00:00,0.519856305084207
2022-10-19 16:00:00,-0.1849575838314271
