,correlation,correlation_stable,accuracy,mean,std,skewness,zero_percent
SpotFutureSpread_7_True,-0.07807283240485947,0.5999999999999999,0.5611510791366907,-0.1012242633444465,0.6078219735594189,0.2409685401196863,0.0
SpotFutureSpread_14_True,-0.08168707567548694,-0.40000000000000013,0.5635491606714629,-0.11162891309646769,0.6107416219592173,0.2958343102424503,0.0
SpotFutureSpread_30_True,-0.08705093946632653,0.5999999999999999,0.580335731414868,-0.11052992562428096,0.6102246685188183,0.2799410945322014,0.0
SpotFutureSpread_60_True,-0.06863054931423648,0.5999999999999999,0.5563549160671463,-0.10305375516716367,0.6218430620076423,0.2771037474442815,0.0
SpotFutureSpread_90_True,-0.07340972776591465,0.5999999999999999,0.5635491606714629,-0.09942923959687365,0.6275261881540903,0.2945392063716704,0.0
SpotFutureSpread_120_True,-0.0585565946274474,0.5999999999999999,0.5299760191846523,-0.10045150550922205,0.6282838835114458,0.28124486156337086,0.0
SpotFutureSpread_180_True,-0.05981018582740707,0.40000000000000013,0.539568345323741,-0.10222365827399701,0.6341844018998524,0.2658502581751104,0.0
SpotFutureSpread_365_True,-0.04736070937808714,-0.40000000000000013,0.539568345323741,-0.09266652999888407,0.6306374862135781,0.22615542518306098,0.0
