,correlation,correlation_stable,accuracy,mean,std,skewness,zero_percent
weilunta_20_50_14,0.0,1.0,0.0,0.0,0.0,0.0,1.0
weilunta_20_200_14,0.019075831932965335,1.2000000000000002,1.0,-0.002398081534772182,0.048911458163959566,-20.420577856662135,0.9976019184652278
weilunta_3_50_7,0.05065988698213142,1.4,1.0,-0.004796163069544364,0.0690880589491028,-14.38724375108096,0.9952038369304557
weilunta_5_50_30,0.0,1.0,0.0,0.0,0.0,0.0,1.0
weilunta_20_10_14,0.0,1.0,0.0,0.0,0.0,0.0,1.0
weilunta_20_100_14,0.0,1.0,0.0,0.0,0.0,0.0,1.0
weilunta_20_150_14,0.0,1.0,0.0,0.0,0.0,0.0,1.0
weilunta_20_100_7,0.02145198606310568,0.3999999999999999,0.5,-0.004796163069544364,0.13842560853392621,-1.7103654220928144,0.9808153477218226
